DR Number,Date Reported,Date Occurred,Time Occurred,Area ID,Area Name,Reporting District,Crime Code,Crime Code Description,MO Codes,Victim Age,Victim Sex,Victim Descent,Premise Code,Premise Description,Weapon Used Code,Weapon Description,Status Code,Status Description,Crime Code 1,Crime Code 2,Crime Code 3,Crime Code 4,Address,Cross Street,Location 
170113218,05/02/2017,05/02/2017,0100,01,Central,0176,354,THEFT OF IDENTITY,1218 0377,46,M,B,202,LIQUOR STORE,,,IC,Invest Cont,354,,,,7TH,SAN JULIAN                   ST,"(34.0407, -118.2468)"
170113219,05/02/2017,05/02/2017,1320,01,Central,0157,210,ROBBERY,1218 0305 0429 0344 0416 0366 0444,40,M,H,102,SIDEWALK,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,210,,,,7TH,TOWNE                        AV,"(34.0396, -118.2451)"
170509643,05/02/2017,05/02/2017,0915,05,Harbor,0516,626,INTIMATE PARTNER - SIMPLE ASSAULT,1218 2000 0400 2004 0448 0416,21,F,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,MARINE,PACIFIC COAST                HY,"(33.7911, -118.2646)"
171311643,05/03/2017,05/02/2017,1700,13,Newton,1307,210,ROBBERY,0344 1218 0346,57,M,W,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,8TH                          ST,ALAMEDA,"(0, 0)"
171511132,05/02/2017,05/02/2017,0830,15,N Hollywood,1566,820,ORAL COPULATION,1239 0913 1817 0545 1218 2004 0416 0419 1415 0507,40,M,H,110,FREEWAY,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,820,998,,,VENTURA                      FY,MOORPARK                     ST,"(0, 0)"
171511133,05/02/2017,05/02/2017,0830,15,N Hollywood,1566,820,ORAL COPULATION,0913 1817 0545 1218 2004 0416 0419 0334 1402 0507,36,M,H,110,FREEWAY,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,820,,,,VENTURA                      FY,MOORPARK                     ST,"(0, 0)"
171810842,05/02/2017,05/02/2017,0200,18,Southeast,1824,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 1814 0444 1218,31,F,B,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,,9700    STANFORD                     AV,,"(0, 0)"
171911070,05/05/2017,05/02/2017,2100,19,Mission,1964,210,ROBBERY,0444 0344 1218 0429 0342 0370,61,M,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,VAN NUYS,NORDHOFF,"(34.2354, -118.4502)"
170113409,05/04/2017,05/03/2017,0715,01,Central,0166,354,THEFT OF IDENTITY,0377 1218,49,F,B,710,OTHER PREMISE,,,IC,Invest Cont,354,,,,6TH                          ST,WALL,"(34.0428, -118.2461)"
170210116,05/04/2017,05/03/2017,1300,02,Rampart,0246,210,ROBBERY,0416 0429 0344 1206 1218,61,F,W,108,PARKING LOT,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,600 S  ALVARADO                     ST,,"(34.0596, -118.2749)"
171511203,05/03/2017,05/03/2017,2130,15,N Hollywood,1548,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0411 0903 1206 0334 1414 1218 0429 0345 0443,22,M,W,101,STREET,200,KNIFE WITH BLADE 6INCHES OR LESS,IC,Invest Cont,230,,,,VINELAND,CHANDLER,"(34.1684, -118.3703)"
172010149,05/03/2017,05/03/2017,0830,20,Olympic,2031,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1402 0305 0411 1218,48,M,W,101,STREET,201,KNIFE WITH BLADE OVER 6 INCHES IN LENGTH,AA,Adult Arrest,230,998,,,WESTERN                      AV,WILSHIRE                     BL,"(0, 0)"
170100837,05/05/2017,05/04/2017,0130,01,Central,0144,821,SODOMY/SEXUAL CONTACT B/W PENIS OF ONE PERS TO ANUS OTH 0007=02,1218 0500,31,M,H,109,PARK/PLAYGROUND,,,IC,Invest Cont,821,,,,4TH                          ST,SPRING                       ST,"(34.0488, -118.2483)"
170113410,05/04/2017,05/04/2017,0800,01,Central,0148,440,THEFT PLAIN - PETTY ($950 & UNDER),1218 0344,64,F,A,504,OTHER RESIDENCE,,,IC,Invest Cont,440,,,,400 S  SAN PEDRO                    ST,,"(34.0458, -118.243)"
170113467,05/04/2017,05/04/2017,0900,01,Central,0157,624,BATTERY - SIMPLE ASSAULT,0416 1218 2004,31,F,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,6TH                          ST,SAN PEDRO,"(34.0417, -118.2443)"
170910438,05/04/2017,05/04/2017,1000,09,Van Nuys,0929,761,BRANDISH WEAPON,1218 0416 0913 1402 0334,18,M,H,102,SIDEWALK,304,CLUB/BAT,AO,Adult Other,761,998,,,13300    KITTRIDGE                    ST,,"(0, 0)"
172010883,05/17/2017,05/04/2017,0500,20,Olympic,2011,815,SEXUAL PENTRATION WITH A FOREIGN OBJECT,0416 0432 0342 0421 0508 0519 0537 0541 0545 1218,53,M,H,738,LIBRARY,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,815,,,,100 N  SAINT ANDREWS                PL,,"(34.0731, -118.3113)"
170100831,05/05/2017,05/05/2017,1220,01,Central,0147,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0416 1218 2004,32,M,B,102,SIDEWALK,500,UNKNOWN WEAPON/OTHER WEAPON,AA,Adult Arrest,230,998,,,WALL                         ST,WINSTON,"(34.0455, -118.2452)"
170113491,05/05/2017,05/05/2017,0230,01,Central,0111,210,ROBBERY,0334 0344 1218,26,M,H,101,STREET,207,OTHER KNIFE,IC,Invest Cont,210,,,,ARCADIA                      ST,LOS ANGELES,"(34.0553, -118.2391)"
170113507,05/05/2017,05/05/2017,0615,01,Central,0138,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0416 2004 1218,58,M,H,103,ALLEY,308,STICK,IC,Invest Cont,230,998,,,3RD,WALL,"(34.048, -118.2438)"
171311809,05/05/2017,05/05/2017,1225,13,Newton,1345,210,ROBBERY,0344 2004 1218 0448,51,F,W,124,BUS STOP,512,MACE/PEPPER SPRAY,IC,Invest Cont,210,,,,41ST                         ST,CENTRAL                      AV,"(34.0092, -118.2565)"
171312148,05/10/2017,05/05/2017,0001,13,Newton,1307,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1218 0305 0416 0532 1268,51,F,W,102,SIDEWALK,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,230,,,,AGATHA,SAN PEDRO,"(34.0395, -118.248)"
172110340,05/05/2017,05/05/2017,1630,21,Topanga,2139,440,THEFT PLAIN - PETTY ($950 & UNDER),1218 0416 0344 0345 1008,22,M,H,109,PARK/PLAYGROUND,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,440,624,,,RUNNYMEDE,WINNETKA,"(34.2059, -118.571)"
171710671,05/06/2017,05/06/2017,0415,17,Devonshire,1799,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 1814 0416 2004 1218,46,F,W,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,,ROSCOE                       BL,SAN DIEGO                    FY,"(34.2249, -118.4792)"
170113623,05/06/2017,05/06/2017,1715,01,Central,0147,626,INTIMATE PARTNER - SIMPLE ASSAULT,0416 2004 1218 2000,30,F,B,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,,5TH,WALL,"(34.0449, -118.2458)"
170210231,05/06/2017,05/06/2017,1000,02,Rampart,0249,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD0036",0344 1218,54,M,W,101,STREET,,,IC,Invest Cont,341,,,,1100 W  7TH                          ST,,"(34.0542, -118.2611)"
170910541,05/07/2017,05/06/2017,0630,09,Van Nuys,0935,761,BRANDISH WEAPON,1218 0421 0329 0355 0334,53,F,H,103,ALLEY,215,MACHETE,IC,Invest Cont,761,,,,SYLMAR,VICTORY,"(34.1867, -118.4465)"
171311874,05/06/2017,05/06/2017,0240,13,Newton,1307,761,BRANDISH WEAPON,0334 0432 0913 1218 2004,55,F,B,102,SIDEWALK,200,KNIFE WITH BLADE 6INCHES OR LESS,IC,Invest Cont,761,930,,,TOWNE                        AV,AGATHA                       ST,"(34.0384, -118.2464)"
171311943,05/06/2017,05/06/2017,1715,13,Newton,1341,440,THEFT PLAIN - PETTY ($950 & UNDER),1218 0344,53,M,B,710,OTHER PREMISE,,,IC,Invest Cont,440,,,,39TH                         ST,GRAND                        AV,"(34.0136, -118.2803)"
171511381,05/06/2017,05/06/2017,1130,15,N Hollywood,1522,624,BATTERY - SIMPLE ASSAULT,0416 1218,47,F,H,108,PARKING LOT,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,13000    SHERMAN                      WY,,"(34.2012, -118.416)"
171911078,05/06/2017,05/06/2017,0001,19,Mission,1998,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1202 1218 0342 0334 0329,50,M,W,101,STREET,215,MACHETE,IC,Invest Cont,230,,,,WOODMAN,SATICOY,"(34.2095, -118.4309)"
170810043,05/11/2017,05/06/2017,1600,08,West LA,0886,440,THEFT PLAIN - PETTY ($950 & UNDER),1218 0344 1202,75,M,O,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,440,,,,1300    ROXBURY                      DR,,"(34.0559, -118.4036)"
170210271,05/07/2017,05/07/2017,0700,02,Rampart,0269,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 1218 1202,76,F,W,102,SIDEWALK,,,IC,Invest Cont,440,,,,UNION                        AV,7TH                          ST,"(34.0531, -118.2717)"
171609213,05/09/2017,05/07/2017,0420,16,Foothill,1684,121,"RAPE, FORCIBLE",1402 0527 2004 1218 0507 2001 1206 1820 1420,56,F,O,517,,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,121,,,,7800    SIMPSON                      AV,,"(34.2121, -118.3889)"
170100853,05/07/2017,05/07/2017,1308,01,Central,0147,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1218 0411 0429 0417 2004 0416,36,M,B,102,SIDEWALK,207,OTHER KNIFE,IC,Invest Cont,230,,,,400 E  5TH                          ST,,"(34.0453, -118.2443)"
170509901,05/07/2017,05/07/2017,0930,05,Harbor,0517,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 1218 0913,48,M,W,102,SIDEWALK,,,IC,Invest Cont,440,,,,1300 N  AVALON                       BL,,"(0, 0)"
170509912,05/07/2017,05/07/2017,1900,05,Harbor,0507,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1206 0429 0416 1218 1300 1309,51,M,W,103,ALLEY,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,230,,,,22800 S  WESTERN                      AV,,"(33.8191, -118.3089)"
171110127,05/08/2017,05/07/2017,1745,11,Northeast,1151,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0411 0342 1218,,M,B,101,STREET,218,OTHER CUTTING INSTRUMENT,IC,Invest Cont,230,,,,HOLLYWOOD                    BL,VERMONT                      AV,"(34.1012, -118.2918)"
171110130,05/08/2017,05/07/2017,1700,11,Northeast,1151,860,BATTERY WITH SEXUAL CONTACT,1218 0531 0537 0400,22,F,W,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,860,,,,VERMONT                      AV,HOLLYWOOD                    BL,"(34.1012, -118.2918)"
171609179,05/07/2017,05/07/2017,0030,16,Foothill,1611,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",2004 1218 0445 0913 0906 0416,19,F,W,509,MOBILE HOME/TRAILERS/CONSTRUCTION TRAILERS/RV'S/MOTORHOME,308,STICK,AO,Adult Other,230,,,,BRADLEY,VAUGHN,"(34.2778, -118.4277)"
171811099,05/07/2017,05/07/2017,1240,18,Southeast,1823,210,ROBBERY,1822 0344 0416 1218 1206,48,M,B,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,CENTURY,AVALON,"(33.9456, -118.2652)"
171911172,05/08/2017,05/07/2017,1125,19,Mission,1918,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,0334 2000 1218,31,F,H,102,SIDEWALK,215,MACHETE,AO,Adult Other,236,,,,13400    FOOTHILL                     BL,,"(34.3034, -118.4257)"
170210304,05/08/2017,05/08/2017,0930,02,Rampart,0246,210,ROBBERY,1218 0344 0305 0416 0444 0429,57,M,W,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,6TH                          ST,ALVARADO                     ST,"(34.0596, -118.2749)"
171412108,05/08/2017,05/08/2017,0220,14,Pacific,1414,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1218,53,M,W,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,230,,,,LINCOLN,VERNON,"(33.9995, -118.4641)"
171710781,05/09/2017,05/08/2017,0500,17,Devonshire,1779,210,ROBBERY,1202 1218 0416 0344 1206,61,M,W,101,STREET,308,STICK,IC,Invest Cont,210,,,,NORDHOFF,HASKELL,"(34.2356, -118.4763)"
171911263,05/09/2017,05/08/2017,2225,19,Mission,1994,762,LEWD CONDUCT,0528 2002 1218 0529,58,F,W,102,SIDEWALK,,,IC,Invest Cont,762,,,,VAN NUYS,ROSCOE,"(34.2216, -118.4488)"
170113866,05/10/2017,05/09/2017,1800,01,Central,0127,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0344 2004 1218,44,F,H,101,STREET,,,IC,Invest Cont,442,,,,200 N  LOS ANGELES                  ST,,"(34.0525, -118.2416)"
170113874,05/10/2017,05/09/2017,0500,01,Central,0123,440,THEFT PLAIN - PETTY ($950 & UNDER),1218 0344,53,M,B,102,SIDEWALK,,,IC,Invest Cont,440,,,,1ST,HILL,"(34.0544, -118.2466)"
170210361,05/09/2017,05/09/2017,0600,02,Rampart,0246,624,BATTERY - SIMPLE ASSAULT,1218 0416 1206,20,F,H,103,ALLEY,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,6TH                          ST,ALVARADO,"(34.0596, -118.2749)"
170210379,05/09/2017,05/09/2017,0001,02,Rampart,0211,210,ROBBERY,0352 0447 1218 0432 0416 0421 0319 0417 2004,50,M,W,102,SIDEWALK,306,ROCK/THROWN OBJECT,IC,Invest Cont,210,,,,KENMORE                      AV,MELROSE                      AV,"(34.0836, -118.2967)"
170809939,05/09/2017,05/09/2017,2200,08,West LA,0855,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1218 0447 0416 1402 0202 0340,60,M,W,232,"DELIVERY SERVICE (FED EX, UPS, COURIERS,COURIER SERVICE)*",308,STICK,IC,Invest Cont,230,998,,,1500    WESTWOOD                     BL,,"(34.0541, -118.4407)"
171010281,05/09/2017,05/09/2017,1800,10,West Valley,1065,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 1218 2004 0913,49,M,W,102,SIDEWALK,,,IC,Invest Cont,440,,,,ZELZAH                       AV,VENTURA                      BL,"(34.1636, -118.522)"
171811214,05/09/2017,05/09/2017,1545,18,Southeast,1851,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0906 0371 1822 1218 0400 0447 0416,50,M,H,101,STREET,500,UNKNOWN WEAPON/OTHER WEAPON,AA,Adult Arrest,230,,,,AVALON                       BL,94TH                         ST,"(33.9128, -118.2869)"
172010621,05/11/2017,05/10/2017,2200,20,Olympic,2069,121,"RAPE, FORCIBLE",0449 0500 0527 0342 0302 1218 1206,44,F,W,108,PARKING LOT,102,HAND GUN,IC,Invest Cont,121,,,,OLYMPIC                      BL,HOOVER                       ST,"(34.0524, -118.2842)"
170511296,06/03/2017,05/10/2017,0001,05,Harbor,0566,121,"RAPE, FORCIBLE",1218 1206 1814,56,F,H,501,SINGLE FAMILY DWELLING,512,MACE/PEPPER SPRAY,IC,Invest Cont,121,,,,PACIFIC                      AV,8TH                          ST,"(33.737, -118.2879)"
171312224,05/11/2017,05/10/2017,2000,13,Newton,1341,210,ROBBERY,1822 1218 0344 0355 0416 0417 0342 2002,30,M,H,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,JEFFERSON,BROADWAY,"(34.0197, -118.2749)"
170210470,05/12/2017,05/11/2017,2030,02,Rampart,0216,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0416 0447 1218 1206,53,M,W,102,SIDEWALK,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,230,,,,ALVARADO,HOLLYWOOD                    FY,"(34.0721, -118.2669)"
170210471,05/12/2017,05/11/2017,2022,02,Rampart,0211,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1300 0445 0416 0432 0302 1218,49,M,O,101,STREET,102,HAND GUN,IC,Invest Cont,230,,,,BEVERLY,BERENDO,"(34.0814, -118.2962)"
170210474,05/12/2017,05/11/2017,0625,02,Rampart,0236,210,ROBBERY,0334 0344 1300 1218,50,M,W,101,STREET,205,KITCHEN KNIFE,IC,Invest Cont,210,,,,BEVERLY,ALVARADO,"(34.0667, -118.2703)"
170409860,05/11/2017,05/11/2017,1530,04,Hollenbeck,0415,624,BATTERY - SIMPLE ASSAULT,0416 0417 2004 1218,64,M,W,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,2900 N  BROADWAY,,"(34.0762, -118.2119)"
170409870,05/11/2017,05/11/2017,1730,04,Hollenbeck,0427,210,ROBBERY,0342 0334 0344 0416 0400 1218 0429,55,F,H,101,STREET,312,PIPE/METAL PIPE,AO,Adult Other,210,,,,HUNTINGTON D,COLLIS,"(34.0802, -118.1848)"
171911542,05/13/2017,05/11/2017,0100,19,Mission,1961,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,1814 0429 2004 1218 2000 0444,50,F,H,505,MOTEL,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,236,,,,9300    SEPULVEDA                    BL,,"(34.2427, -118.4702)"
172110597,05/12/2017,05/11/2017,1300,21,Topanga,2137,440,THEFT PLAIN - PETTY ($950 & UNDER),1218 0344 0377,39,M,O,738,LIBRARY,,,IC,Invest Cont,440,,,,20900    SHERMAN                      WY,,"(34.2047, -118.5879)"
170114042,05/12/2017,05/12/2017,0400,01,Central,0157,210,ROBBERY,1218 0344 0416,49,M,W,101,STREET,312,PIPE/METAL PIPE,IC,Invest Cont,210,,,,6TH                          ST,TOWNE,"(34.0408, -118.2428)"
171811416,05/12/2017,05/12/2017,1400,18,Southeast,1801,110,CRIMINAL HOMICIDE,0906 1100 1402 0430 0302 1218,39,M,B,158,,106,UNKNOWN FIREARM,IC,Invest Cont,110,,,,8900    MENLO                        AV,,"(33.9565, -118.2904)"
171911445,05/12/2017,05/12/2017,0300,19,Mission,1985,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0913 2004 1218 0411 0416,43,M,F,102,SIDEWALK,218,OTHER CUTTING INSTRUMENT,IC,Invest Cont,230,,,,TOBIAS,ROSCOE,"(34.2215, -118.4516)"
170114130,05/13/2017,05/13/2017,1340,01,Central,0165,626,INTIMATE PARTNER - SIMPLE ASSAULT,2004 1218 1814 0419 0319,35,F,W,210,RESTAURANT/FAST FOOD,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,7TH,MAPLE,"(34.0419, -118.2485)"
170114159,05/13/2017,05/13/2017,2115,01,Central,0159,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1218 2004 0416 0305 0429 0202,41,M,B,210,RESTAURANT/FAST FOOD,308,STICK,IC,Invest Cont,230,,,,7TH                          ST,ALAMEDA                      ST,"(34.035, -118.2386)"
170510156,05/13/2017,05/13/2017,0330,05,Harbor,0564,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 1218,38,F,W,101,STREET,,,IC,Invest Cont,440,,,,6TH                          ST,MESA                         ST,"(33.7388, -118.2857)"
171511713,05/13/2017,05/13/2017,1225,15,N Hollywood,1555,210,ROBBERY,0354 0334 1814 0913 2000 0419 0416 0344 1218 2004,19,F,B,108,PARKING LOT,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,210,,,,11300    MAGNOLIA                     BL,,"(34.1649, -118.3774)"
170114192,05/14/2017,05/14/2017,1710,01,Central,0166,440,THEFT PLAIN - PETTY ($950 & UNDER),1218 0344 1202,67,F,O,710,OTHER PREMISE,,,IC,Invest Cont,440,,,,600 S  SAN PEDRO                    ST,,"(34.0421, -118.2469)"
170210608,05/14/2017,05/14/2017,0115,02,Rampart,0266,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1218 0416 1313,56,M,B,102,SIDEWALK,304,CLUB/BAT,IC,Invest Cont,230,,,,8TH                          ST,UNION                        ST,"(34.0523, -118.2722)"
170210632,05/15/2017,05/14/2017,1600,02,Rampart,0218,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0216 0371 0353 0387 0416 1258 1218 0906,38,M,H,102,SIDEWALK,304,CLUB/BAT,IC,Invest Cont,230,,,,SUNSET,LOGAN,"(34.0772, -118.2584)"
170312964,05/14/2017,05/14/2017,1745,03,Southwest,0332,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0329 1310 1822 1218 0400,27,F,B,101,STREET,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,230,,,,W  JEFFERSON                    BL,HALLDALE                     AV,"(34.0279, -118.343)"
171511903,05/15/2017,05/14/2017,2100,15,N Hollywood,1547,624,BATTERY - SIMPLE ASSAULT,2004 1218 0416,33,M,W,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,MAGNOLIA,TUJUNGA,"(34.1649, -118.379)"
170114677,05/19/2017,05/15/2017,1700,01,Central,0105,624,BATTERY - SIMPLE ASSAULT,1218 0443,47,M,H,102,SIDEWALK,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,624,,,,N  BROADWAY,SOLANO,"(0, 0)"
170313145,05/16/2017,05/15/2017,2100,03,Southwest,0374,956,"LETTERS, LEWD",0360 1906 1218,54,M,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,956,,,,3900    HEPBURN                      AV,,"(34.0146, -118.3251)"
171811678,05/17/2017,05/15/2017,0710,18,Southeast,1823,624,BATTERY - SIMPLE ASSAULT,1823 0416 2000 1913 1218 0913,30,F,B,505,MOTEL,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,10100 S  SAN PEDRO                    ST,,"(33.9447, -118.2695)"
170910960,05/15/2017,05/15/2017,0830,09,Van Nuys,0926,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0416 0444 1218,36,M,W,101,STREET,,,IC,Invest Cont,626,,,,VICTORY,TYRONE,"(34.1867, -118.4444)"
171511774,05/15/2017,05/15/2017,0230,15,N Hollywood,1547,220,ATTEMPTED ROBBERY,0421 1218 0416 0355 0334 0302,51,M,B,102,SIDEWALK,113,SIMULATED GUN,IC,Invest Cont,220,,,,TUJUNGA,MAGNOLIA,"(34.1649, -118.379)"
170114348,05/16/2017,05/16/2017,2145,01,Central,0147,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0411 1218,51,M,W,102,SIDEWALK,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,230,,,,300 E  5TH                          ST,,"(34.0453, -118.2443)"
170314058,05/30/2017,05/16/2017,1000,03,Southwest,0328,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 2004 1218,32,F,B,503,HOTEL,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,ADAMS,FIGUEROA,"(34.0282, -118.276)"
170114510,05/17/2017,05/17/2017,0900,01,Central,0157,624,BATTERY - SIMPLE ASSAULT,0416 1218,53,M,A,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,5TH,CROCKER,"(34.0435, -118.2427)"
170114453,05/17/2017,05/17/2017,1230,01,Central,0127,624,BATTERY - SIMPLE ASSAULT,1218 0416,51,M,B,726,POLICE FACILITY,,,AO,Adult Other,624,,,,100 N  LOS ANGELES                  ST,,"(34.0515, -118.2424)"
171312615,05/17/2017,05/17/2017,0200,13,Newton,1341,821,SODOMY/SEXUAL CONTACT B/W PENIS OF ONE PERS TO ANUS OTH 0007=02,0519 1218 0400,28,F,O,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,821,,,,JEFFERSON,GRAND,"(34.0202, -118.2761)"
170114608,05/18/2017,05/18/2017,2055,01,Central,0157,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 1402 1218 2004 0416 1814,53,F,B,102,SIDEWALK,308,STICK,AO,Adult Other,626,998,,,7TH                          ST,SAN JULIAN                   ST,"(34.0416, -118.244)"
170114647,05/19/2017,05/18/2017,1300,01,Central,0166,440,THEFT PLAIN - PETTY ($950 & UNDER),1218 0344,53,M,H,517,,,,IC,Invest Cont,440,,,,6TH                          ST,SAN PEDRO,"(34.0423, -118.2452)"
170410205,05/18/2017,05/18/2017,1715,04,Hollenbeck,0463,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0342 1309 0334 1218 0913 0445 0417,50,M,H,101,STREET,204,FOLDING KNIFE,IC,Invest Cont,230,,,,4TH                          ST,CHICAGO                      ST,"(34.0462, -118.2153)"
170810352,05/18/2017,05/18/2017,1745,08,West LA,0853,624,BATTERY - SIMPLE ASSAULT,1402 0356 2004 1817 0913 1218,35,M,W,738,LIBRARY,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,998,,,11300    SANTA MONICA                 BL,,"(34.0465, -118.4484)"
171213842,05/18/2017,05/18/2017,0530,12,77th Street,1269,626,INTIMATE PARTNER - SIMPLE ASSAULT,1218 2000 1814 0444 0429,37,F,H,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,,8500    TOWNE                        AV,,"(33.961, -118.2673)"
171609639,05/18/2017,05/18/2017,2000,16,Foothill,1613,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0906 1816 0429 1414 1822 0410 0416 0417 1402 1218,31,M,H,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,230,998,,,GLENOAKS                     ST,VAN NUYS                     BL,"(34.2737, -118.4117)"
