Row #,LAUID,Year,Proj. Type,Organization Name,Project Name,Geo Code,Census Tract,SPA,SD,CD,SSD,AD,USCD,Community,Inventory Type,Bed Type,Rental Assistance Type,Target Pop. A,Target Pop. B,LAHSA Funded,In HMIS,Veteran Program,Youth Program,Beds HH w/ Children,Units HH w/ Children,Beds HH w/o Children,Beds HH w/ only Children,Veteran Beds HH w/ Children,Veteran Beds HH w/o Children,Youth Beds HH w/ Children,Youth Beds HH w/o Children,CH Beds HH w/ Children,CH Beds HH w/o Children,CH Beds HH w/ only Children,Other Federal Funding?,Other Federal Funding: HUD-VASH,Other Federal Funding: SSVF,Other Federal Funding: GPD,Other Federal Funding: HCHV,Other Federal Funding: CWT/TR,Other Federal Funding: BCP,Other Federal Funding: TLP,Other Federal Funding: MGH,Other Federal Funding: HOPWA,Other Federal Funding: PIH,Housing Type,McKinney- Vento,Year-Round Beds,HMIS Beds HH w/ Children,HMIS Beds HH w/o Children,HMIS Beds HH w/ only Children,% of HMIS Beds HH with Children,% of HMIS Beds HH without Children,% of HMIS Beds HH w/ only Children,Total Seasonal Beds,Seasonal Beds Available in HMIS,Availability Start Date,Availability End Date,Overflow Beds,HMIS Overflow Beds,PIT Count,Total Beds,Bed Utilization Rate,Unit Utilization Rate
283114,038-010160,2017,RRH,"Special Service for Groups, Inc.",First 5 LA Rental Assistance RRH Round 2 (SSG),62118,239202,SPA 6,SD 2,CD9,SSD 30,AD 59,USCD 40,South Park,C,,Tenant Based,HC,NA,Yes,Yes,No,No,3,1,0,0,0,0,0,0,,,,No,,,,,,,,,,,Multiple,Yes,3,3,0,0,100%,,,,,,,,,3,3,100%,100%
283334,038-010163,2017,RRH,"Special Service for Groups, Inc.",HFSS Homeless & Housing Program Fund (SSG),62118,226002,SPA 4,SD 2,CD14,SSD 30,AD 53,USCD 34,Downtown Los Angeles,C,,Tenant Based,HC,NA,Yes,Yes,No,No,50,18,0,0,0,0,0,0,,,,No,,,,,,,,,,,Multiple,Yes,50,50,0,0,100%,,,,,,,,,50,50,100%,89%
306669,038-010173,2017,RRH,"Special Service for Groups, Inc.",S RRH Individual,62118,232800,SPA 6,SD 2,CD9,SSD 30,AD 59,USCD 40,South Park,N,,Tenant Based,SMF,NA,Yes,Yes,No,No,,,191,,,0,,0,,,,No,,,,,,,,,,,Multiple,Yes,191,,191,,,100%,,,,,,,,191,191,100%,100%
283294,085-010220,2017,RRH,St. Joseph Center,FSC Rapid Re-Housing (St. Joseph Center),62118,273300,SPA 5,SD 3,CD11,SSD 26,AD 62,USCD 33,Venice,C,,Tenant Based,HC,NA,Yes,Yes,No,No,48,24,0,0,0,0,0,0,,,,No,,,,,,,,,,,Multiple,Yes,48,48,0,0,100%,,,,,,,,,48,48,100%,100%
306310,085-010230,2017,RRH,St. Joseph Center,Rapid ReHousing Families (St. Joseph Center),62118,273300,SPA 5,SD 3,CD11,SSD 26,AD 62,USCD 33,Venice,N,,Tenant Based,HC,NA,Yes,Yes,No,No,2,1,,,0,,0,,,,,No,,,,,,,,,,,Multiple,Yes,2,2,,,100%,,,,,,,,,2,2,100%,100%
306312,085-010231,2017,RRH,St. Joseph Center,Rapid ReHousing Homeless Living Veh SPA 6,62118,239702,SPA 6,SD 2,CD9,SSD 30,AD 59,USCD 43,South Park,U,,Tenant Based,SMF+HC,NA,No,No,No,No,,,0,,,,,,,,,No,,,,,,,,,,,Multiple,No,0,,,,,,,,,,,,,,0,,
306313,085-010232,2017,RRH,St. Joseph Center,Rapid ReHousing Winter Shelter Part SPA 5,62118,273100,SPA 5,SD 3,CD11,SSD 26,AD 62,USCD 33,Venice,U,,Tenant Based,SMF+HC,NA,No,No,No,No,,,0,,,,,,,,,No,,,,,,,,,,,Multiple,No,0,,,,,,,,,,,,,,0,,
306316,085-010233,2017,RRH,St. Joseph Center,Rapid ReHousing Youth Venice,62118,273100,SPA 5,SD 3,CD11,SSD 26,AD 62,USCD 33,Venice,U,,Tenant Based,SMF,NA,No,No,No,No,,,0,,,,,,,,,No,,,,,,,,,,,Multiple,No,0,,,,,,,,,,,,,,0,,
306317,085-010235,2017,RRH,St. Joseph Center,RRH Individuals SPA 6,62118,239702,SPA 6,SD 2,CD9,SSD 30,AD 59,USCD 43,South Park,U,,Tenant Based,SMF,NA,No,No,No,No,,,0,,,,,,,,,No,,,,,,,,,,,Multiple,No,0,,,,,,,,,,,,,,0,,
306323,085-010236,2017,RRH,St. Joseph Center,RRH Youth SPA 5,62118,273100,SPA 5,SD 3,CD11,SSD 26,AD 62,USCD 33,Venice,U,,Tenant Based,SMF,NA,No,No,No,No,,,0,,,,,,,,,No,,,,,,,,,,,Multiple,No,0,,,,,,,,,,,,,,0,,
283282,040-009449,2017,RRH,The Salvation Army,SSVF - Supportive Services for Veteran Families (Salvation Army),62118,701100,SPA 5,SD 3,NA ,SSD 26,AD 54,USCD 33,US Department of Affairs West LA Campus,C,,Tenant Based,SMF+HC,NA,No,Yes,Yes,No,0,0,1,0,0,1,0,0,,,,Yes,No,Yes,No,No,No,No,No,No,No,No,Multiple,No,1,0,1,0,,100%,,,,,,,,1,1,100%,100%
306180,040-009451,2017,RRH,The Salvation Army,SSVF RRH Surge (Salvation Army),62118,701100,SPA 5,SD 3,NA ,SSD 26,AD 54,USCD 33,US Department of Affairs West LA Campus,N,,Tenant Based,SMF+HC,NA,No,Yes,Yes,No,3,1,1,0,3,1,0,0,,,,Yes,No,Yes,No,No,No,No,No,No,No,No,Multiple,No,4,3,1,0,100%,100%,,,,,,,,4,4,100%,100%
306168,511-019953,2017,RRH,The Village Family Services,RRH Youth (Village Family Services),62118,123204,SPA 2,SD 3,CD2,SSD 18,AD 39,USCD 29,North Hollywood,N,,Tenant Based,SMF,NA,Yes,Yes,No,Yes,,,4,,,0,,4,,,,No,,,,,,,,,,,Multiple,Yes,4,,4,,,100%,,,,,,,,4,4,100%,100%
283296,373-015052,2017,RRH,The Whole Child,FSC Rapid Re-Housing (TWC),64074,503301,SPA 7,SD 4,NA ,SSD 32,AD 57,USCD 38,Whittier,C,,Tenant Based,HC,NA,Yes,Yes,No,No,20,8,0,0,0,0,0,0,,,,No,,,,,,,,,,,Scattered,Yes,20,20,0,0,100%,,,,,,,,,20,20,100%,100%
306154,180-011014,2017,RRH,Upward Bound house,COC Rapid ReHousing Families,62118,702803,SPA 5,SD 2,NA ,SSD 30,AD 54,USCD 37,Culver City,N,,Tenant Based,HC,NA,Yes,Yes,No,No,2,1,0,0,0,0,0,0,,,,No,,,,,,,,,,,Multiple,Yes,2,2,0,0,100%,,,,,,,,,2,2,100%,100%
306157,180-011013,2017,RRH,Upward Bound house,South Los Angeles Rapid Rehousing,60804,542502,SPA 6,SD 2,NA ,SSD 35,AD 64,USCD 44,Compton,C,,Tenant Based,HC,NA,Yes,Yes,No,No,108,36,0,0,0,0,0,0,,,,No,,,,,,,,,,,Multiple,Yes,108,108,0,0,100%,,,,,,,,,108,108,100%,100%
283179,117-001459,2017,RRH,Valley Oasis,FSC Rapid Re-Housing - Homeless Solutions Access Center,61914,900806,SPA 1,SD 5,NA ,SSD 21,AD 36,USCD 23,Lancaster,C,,Tenant Based,HC,NA,Yes,Yes,No,No,96,28,0,0,0,0,0,0,,,,No,,,,,,,,,,,Multiple,Yes,96,96,0,0,100%,,,,,,,,,96,96,100%,100%
306127,111-111700,2017,RRH,Volunteers of America of Los Angeles,Rapid Re-Housing,61152,432402,SPA 3,SD 1,NA ,SSD 22,AD 49,USCD 32,El Monte,N,,Tenant Based,SMF+HC,NA,Yes,Yes,No,No,5,2,1,,0,0,0,0,,,,No,,,,,,,,,,,Multiple,Yes,6,5,1,,100%,100%,,,,,,,,6,6,100%,100%
306131,083-011296,2017,RRH,Volunteers of America of Los Angeles,SSVF - Supportive Services for Veteran Families (VOA),62118,204420,SPA 4,SD 1,CD14,SSD 24,AD 53,USCD 34,Boyle Heights,C,,Tenant Based,SMF+HC,NA,No,Yes,Yes,No,9,3,11,0,9,11,0,0,,,,Yes,No,Yes,No,No,No,No,No,No,No,No,Multiple,No,20,9,11,0,100%,100%,,,,,,,,20,20,100%,71%
283333,083-011306,2017,RRH,Volunteers of America of Los Angeles,SSVF RRH (STJ Subcontractor),62118,204420,SPA 4,SD 1,CD14,SSD 24,AD 53,USCD 34,Boyle Heights,C,,Tenant Based,SMF+HC,NA,No,Yes,Yes,No,3,1,6,0,3,6,0,0,,,,Yes,No,Yes,No,No,No,No,No,No,No,No,Multiple,No,9,3,6,0,100%,100%,,,,,,,,9,9,100%,86%
283332,083-011307,2017,RRH,Volunteers of America of Los Angeles,SSVF RRH (USV Subcontractor),62118,204420,SPA 4,SD 1,CD14,SSD 24,AD 53,USCD 34,Boyle Heights,C,,Tenant Based,SMF+HC,NA,No,Yes,Yes,No,11,4,6,0,11,6,0,0,,,,Yes,No,Yes,No,No,No,No,No,No,No,No,Multiple,No,17,11,6,0,100%,100%,,,,,,,,17,17,100%,100%
283331,083-011305,2017,RRH,Volunteers of America of Los Angeles,SSVF RRH Surge (VOA),62118,204420,SPA 4,SD 1,CD14,SSD 24,AD 53,USCD 34,Boyle Heights,C,,Tenant Based,SMF+HC,NA,No,Yes,Yes,No,5,1,2,0,5,2,0,0,,,,Yes,No,Yes,No,No,No,No,No,No,No,No,Multiple,No,7,5,2,0,100%,100%,,,,,,,,7,7,100%,100%
306121,535-021250,2017,RRH,Watts Labor Community Action Committee,CES Rapid Rehousing Program,62118,240800,SPA 6,SD 2,CD8,SSD 30,AD 64,USCD 43,Green Meadows,N,,Tenant Based,SMF,NA,Yes,Yes,Yes,No,,,18,,,1,,0,,,,No,,,,,,,,,,,Multiple,Yes,18,,18,,,100%,,,,,,,,18,18,100%,100%
306097,322-011703,2017,RRH,YWCA of San Gabriel Valley,HFSS Homeless & Housing Program Fund (YWCA SGV),69037,403721,SPA 3,SD 5,NA ,SSD 22,AD 48,USCD 32,Covina,C,,Tenant Based,HC,NA,Yes,Yes,No,No,3,1,,,0,,0,,,,,No,,,,,,,,,,,Multiple,Yes,3,3,,,100%,,,,,,,,,3,3,100%,100%
282899,066-008117,2017,SH,OPCC,Westside Safe Haven,63384,701801,SPA 5,SD 3,NA ,SSD 26,AD 50,USCD 33,Santa Monica,C,,Not Applicable,SMF,NA,Yes,Yes,No,No,,,25,,,0,,0,,,,No,,,,,,,,,,,Single,Yes,25,,25,,,100%,,,,,,,,18,25,72%,72%
296585,045-001027,2017,TH,1736 Family Crisis Center,CalOES - TH,,,SPA 8,SD 4,NA ,SSD 26,AD 66,USCD 33,,C,,Not Applicable,SFHC,DV,No,No,No,No,23,9,0,0,0,0,0,0,,,,No,,,,,,,,,,,Scattered,No,23,,,0,,,,,,,,,,23,23,100%,100%
296589,045-001029,2017,TH,1736 Family Crisis Center,OVW - TH,,,SPA 6,SD 2,CD10,SSD 24,AD 53,USCD 34,,C,,Not Applicable,SFHC,DV,No,No,No,No,21,6,0,0,0,0,0,0,,,,No,,,,,,,,,,,Scattered,No,21,,,0,,,,,,,,,,21,21,100%,100%
283052,045-001024,2017,TH,1736 Family Crisis Center,South Bay 1 Domestic Violence Transitional Shelter,,,SPA 8,SD 4,CD15,SSD 35,AD 64,USCD 44,,C,,Not Applicable,HC,DV,Yes,No,No,No,12,3,0,0,0,0,0,0,,,,No,,,,,,,,,,,Multiple,Yes,12,,,,,,,,,,,,,6,12,50%,67%
283054,045-001012,2017,TH,1736 Family Crisis Center,Transitional Program-LA 1,,,SPA 6,SD 2,CD10,SSD 24,AD 53,USCD 34,,C,,Not Applicable,SFHC,DV,Yes,No,No,No,16,4,4,0,0,0,0,0,,,,No,,,,,,,,,,,Multiple,Yes,20,0,,,,,,,,,,,,8,20,40%,38%
283158,045-001014,2017,TH,1736 Family Crisis Center,Transitional Program-LA 2,,,SPA 6,SD 2,CD10,SSD 24,AD 53,USCD 34,,C,,Not Applicable,SFHC,DV,Yes,No,No,No,18,4,2,0,0,0,0,0,,,,No,,,,,,,,,,,Multiple,Yes,20,,0,,,,,,,,,,,18,20,90%,117%
296591,011-001119,2017,TH,A Community of Friends,Step Out Apartments (Step Out TAY Housing),60804,541400,SPA 6,SD 2,NA ,SSD 35,AD 64,USCD 44,Willowbrook,C,,Not Applicable,SMF,NA,Yes,Yes,No,Yes,0,0,20,0,0,0,0,20,,,,No,,,,,,,,,,,Single,Yes,20,0,20,0,,100%,,,,,,,,9,20,45%,45%
283290,394-017801,2017,TH,A New Way of Life,Transitional Housing Program (A New Way of Life),,,SPA 4,SD 1,CD1,SSD 24,AD 51,USCD 34,,C,,Not Applicable,SFHC,DV,Yes,No,No,No,7,3,25,0,0,0,0,0,,,,No,,,,,,,,,,,Scattered,Yes,32,,,0,,,,,,,,,,24,32,75%,14%
282885,183-001250,2017,TH,Alexandria House,Transitional Housing for Single Women & Women with Children,,,SPA 4,SD 2,CD10,SSD 24,AD 53,USCD 34,,C,,Not Applicable,SFHC,DV,No,No,No,No,30,10,1,0,0,0,0,0,,,,No,,,,,,,,,,,Single,No,31,0,0,0,,,,,,,,,,34,31,110%,100%
297180,373-015060,2017,TH,Alliance for Housing and Healing,Alliance for Housing and Healing dba The Serra Project,62118,218110,SPA 4,SD 2,CD10,SSD 30,AD 54,USCD 37,West Adams-Expo Park,C,,Not Applicable,SMF,HIV,No,No,No,No,0,0,17,,0,0,0,0,,,,No,,,,,,,,,,,Scattered,No,17,0,0,,,,,,,,,,,17,17,100%,100%
283168,211-001700,2017,TH,"Asian Pacific Women's Center, Inc.",APWC Transitional Housing Program,,,SPA 4,SD 1,CD14,SSD 30,AD 53,USCD 34,,C,,Not Applicable,SFHC,DV,Yes,No,No,No,24,6,0,0,0,0,0,0,,,,No,,,,,,,,,,,Single,Yes,24,0,0,0,,,,,,,,,,27,24,112%,100%
296952,216-002000,2017,TH,Bible Tabernacle,Bible Tabernacle - Transitional Housing,62118,273902,SPA 5,SD 3,CD11,SSD 26,AD 62,USCD 33,Venice,C,,Not Applicable,SMF+HC,NA,No,No,No,No,52,26,20,,0,0,0,0,,,,No,,,,,,,,,,,Single,No,72,0,0,,,,,,,,,,,71,72,99%,74%
282887,219-002100,2017,TH,"BRIDGES, Inc.",Casitas Esperanza,61152,433901,SPA 3,SD 1,NA ,SSD 22,AD 48,USCD 32,El Monte,C,,Not Applicable,SF,NA,Yes,Yes,No,No,0,0,12,0,0,0,0,0,,,,No,,,,,,,,,,,Multiple,Yes,12,0,12,0,,100%,,,,,,,,11,12,92%,92%
282933,219-002102,2017,TH,"BRIDGES, Inc.",Casitas Tranquilas,61152,433901,SPA 3,SD 1,NA ,SSD 22,AD 48,USCD 32,El Monte,C,,Not Applicable,SMF,NA,Yes,Yes,No,No,0,0,15,0,0,0,0,0,,,,No,,,,,,,,,,,Multiple,Yes,15,0,15,0,,100%,,,,,,,,12,15,80%,80%
296973,221-002204,2017,TH,Burbank Housing Corporation,Burbank Veteran Bungalows,60456,310601,SPA 2,SD 5,NA ,SSD 25,AD 43,USCD 28,Burbank,N,,Not Applicable,SMF,NA,No,No,Yes,No,0,0,11,0,0,11,0,0,,,,No,,,,,,,,,,,Single,No,11,0,0,0,,,,,,,,,,11,11,100%,100%
282948,221-002201,2017,TH,Burbank Housing Corporation,Home Front,60456,310601,SPA 2,SD 5,NA ,SSD 25,AD 43,USCD 28,Burbank,C,,Not Applicable,HC,NA,No,No,No,No,25,7,0,0,0,0,0,0,,,,Yes,No,No,No,No,No,No,No,No,No,No,Single,No,25,0,0,0,,,,,,,,,,25,25,100%,100%
282949,221-002202,2017,TH,Burbank Housing Corporation,Linden House,60456,310601,SPA 2,SD 5,NA ,SSD 25,AD 43,USCD 28,Burbank,C,,Not Applicable,SMF,NA,No,No,No,Yes,0,0,5,0,0,0,0,5,,,,Yes,No,No,No,No,No,No,No,No,No,No,Single,No,5,0,0,0,,,,,,,,,,5,5,100%,60%
282947,221-002200,2017,TH,Burbank Housing Corporation,Puerta Nueva Transitional Facility,,,SPA 2,SD 5,NA ,SSD 25,AD 43,USCD 28,,C,,Not Applicable,SFHC,DV,No,No,No,No,12,5,0,0,0,0,0,0,,,,No,,,,,,,,,,,Single,No,12,0,0,0,,,,,,,,,,12,12,100%,100%
282934,223-002300,2017,TH,California Council For Veteran Affairs,GPD - Women and Children First,62118,235201,SPA 6,SD 2,CD8,SSD 30,AD 62,USCD 37,Baldwin Hills / Crenshaw,C,,Not Applicable,SFHC,NA,No,No,Yes,No,2,1,10,0,2,10,0,0,,,,Yes,No,No,Yes,No,No,No,No,No,No,No,Single,No,12,0,0,0,,,,,,,,,,7,12,58%,55%
283208,164-002357,2017,TH,"California Hispanic Commission on Alcohol & Drug Abuse, Inc. (CHCADA)",Pathways Homes,,,SPA 3,SD 1,NA ,SSD 22,AD 48,USCD 32,,C,,Not Applicable,SFHC,DV,No,No,No,No,15,5,0,0,0,0,0,0,,,,No,,,,,,,,,,,Single,No,15,0,0,0,,,,,,,,,,12,15,80%,80%
282888,226-002500,2017,TH,Casa de Los Angelitos,Casa de Los Angelitos,,,SPA 8,SD 2,NA ,SSD 35,AD 66,USCD 43,,C,,Not Applicable,SF,DV,No,No,No,No,0,0,6,0,0,0,0,0,,,,No,,,,,,,,,,,Single,No,6,,0,0,,,,,,,,,,6,6,100%,100%
282876,128-002751,2017,TH,"Center for the Pacific Asian Family, Inc.",CPAF Transitional Housing Program,,,SPA 8,SD 2,NA ,SSD 35,AD 62,USCD 43,,C,,Not Applicable,SMF+HC,DV,Yes,No,No,No,19,6,2,0,0,0,0,0,,,,No,,,,,,,,,,,Single,Yes,21,0,0,0,,,,,,,,,,9,21,43%,50%
283171,230-003050,2017,TH,"Chosen Gospel Recovery, Inc.",Ruby's House I-4,62118,232700,SPA 6,SD 2,CD9,SSD 30,AD 59,USCD 37,Vermont Square,C,,Not Applicable,SFHC,NA,No,No,No,No,30,10,10,0,0,0,0,0,,,,No,,,,,,,,,,,Scattered,No,40,0,0,0,,,,,,,,,,30,40,75%,55%
283166,171-011950,2017,TH,City of Covina,McGill Transitional House,69037,405702,SPA 3,SD 5,NA ,SSD 22,AD 48,USCD 32,Covina,C,,Not Applicable,HC,NA,Yes,Yes,No,No,7,2,0,0,0,0,0,0,,,,No,,,,,,,,,,,Single,Yes,7,7,0,0,100%,,,,,,,,,6,7,86%,100%
283262,163-003204,2017,TH,City of Pomona,Pomona Transitional Living Center,62850,402902,SPA 3,SD 1,NA ,SSD 20,AD 52,USCD 35,Pomona,C,,Not Applicable,SM,NA,Yes,Yes,No,No,0,0,5,0,0,0,0,0,,,,No,,,,,,,,,,,Single,Yes,5,0,5,0,,100%,,,,,,,,3,5,60%,60%
282956,238-003601,2017,TH,Community's Child Inc.,Building Hope,69037,670003,SPA 8,SD 4,NA ,SSD 26,AD 66,USCD 43,Lomita,C,,Not Applicable,HC,NA,No,No,No,No,14,4,0,0,0,0,0,0,,,,No,,,,,,,,,,,Single,No,14,0,0,0,,,,,,,,,,14,14,100%,100%
283099,018-003809,2017,TH,Covenant House of California,COV HSE CA Supportive Apartment Program,62118,190301,SPA 4,SD 3,CD13,SSD 26,AD 43,USCD 28,Hollywood,C,,Not Applicable,SMF,NA,Yes,Yes,No,Yes,0,0,10,0,0,0,0,10,,,,No,,,,,,,,,,,Single,Yes,10,0,10,0,,100%,,,,,,,,9,10,90%,90%
283132,018-003805,2017,TH,Covenant House of California,Rights of Passage,62118,190901,SPA 4,SD 3,CD13,SSD 24,AD 43,USCD 28,Hollywood,C,,Not Applicable,SMF,NA,Yes,Yes,No,Yes,0,0,24,0,0,0,0,24,,,,No,,,,,,,,,,,Single,Yes,24,0,24,0,,100%,,,,,,,,24,24,100%,100%
282880,162-004058,2017,TH,"David & Margaret Home, Inc.",THP Foster Care,69037,401500,SPA 3,SD 5,NA ,SSD 25,AD 41,USCD 32,La Verne,C,,Not Applicable,SMF,NA,No,No,No,Yes,0,0,34,0,0,0,0,34,,,,No,,,,,,,,,,,Scattered,No,34,0,0,0,,,,,,,,,,26,34,76%,76%
283317,448-019150,2017,TH,Divinity Prophet,A Home for Us,61428,602600,SPA 8,SD 2,NA ,SSD 35,AD 62,USCD 43,Gardena,C,,Not Applicable,SMF,NA,Yes,Yes,No,Yes,0,0,6,0,0,0,0,6,,,,No,,,,,,,,,,,Scattered,Yes,6,0,6,0,,100%,,,,,,,,5,6,83%,83%
296975,413-017252,2017,TH,Dream Center,DCD,62118,195710,SPA 4,SD 1,CD13,SSD 24,AD 51,USCD 28,Echo Park,C,,Not Applicable,SMF,NA,No,No,No,No,0,0,263,0,0,0,0,0,,,,No,,,,,,,,,,,Single,No,263,0,0,0,,,,,,,,,,141,263,54%,54%
283246,413-017250,2017,TH,Dream Center,Transitional Family Housing Program,62118,195710,SPA 4,SD 1,CD13,SSD 24,AD 51,USCD 28,Echo Park,C,,Not Applicable,HC,NA,No,No,No,No,80,24,0,0,0,0,0,0,,,,No,,,,,,,,,,,Single,No,80,0,0,0,,,,,,,,,,80,80,100%,100%
296977,413-017251,2017,TH,Dream Center,Veterans,62118,195710,SPA 4,SD 1,CD13,SSD 24,AD 51,USCD 28,Echo Park,C,,Not Applicable,SM,NA,No,No,Yes,No,,,22,,,22,,0,,,,No,,,,,,,,,,,Single,No,22,,0,,,,,,,,,,,22,22,100%,100%
296978,079-004250,2017,TH,East San Gabriel Valley Coalition for the Homeless,Job's Shelter (Transitional Housing Program),69037,433802,SPA 3,SD 1,NA ,SSD 22,AD 57,USCD 38,Whittier Narrows,N,,Not Applicable,HC,NA,No,No,No,No,4,1,0,0,0,0,0,0,,,,No,,,,,,,,,,,Single,No,4,0,0,0,,,,,,,,,,4,4,100%,100%
283245,407-017050,2017,TH,Family Promise of Santa Clarita Valley,Interfaith Hospitality Network,63356,920035,SPA 2,SD 5,NA ,SSD 21,AD 38,USCD 25,Santa Clarita,C,,Not Applicable,HC,NA,No,No,No,No,14,4,0,,0,0,0,0,,,,No,,,,,,,,,,,Single,No,14,0,0,0,,,,,,,,,,14,14,100%,100%
296980,407-017053,2017,TH,Family Promise of the South Bay,Family Promise of the South Bay,63744,650401,SPA 8,SD 4,NA ,SSD 35,AD 66,USCD 43,Torrance,C,,Not Applicable,HC,NA,No,No,No,No,14,3,0,0,0,0,0,0,,,,No,,,,,,,,,,,Single,No,14,0,0,0,,,,,,,,,,12,14,86%,100%
283373,389-016154,2017,TH,First Place for Youth,Transitional Housing Program HUD SPA 8,61740,600704,SPA 8,SD 2,NA ,SSD 35,AD 62,USCD 43,Inglewood,C,,Not Applicable,SMF+HC,NA,Yes,Yes,No,Yes,4,2,4,0,0,0,4,4,,,,No,,,,,,,,,,,Scattered,Yes,8,2,4,0,50%,100%,,,,,,,,6,8,75%,33%
282925,152-004600,2017,TH,"First To Serve, Inc.",Flimsy Reed,62118,231600,SPA 6,SD 2,CD9,SSD 30,AD 59,USCD 37,Vermont Square,C,,Not Applicable,SM,NA,No,No,No,No,0,0,22,0,0,0,0,0,,,,No,,,,,,,,,,,Single,No,22,0,0,0,,,,,,,,,,22,22,100%,100%
283163,152-004605,2017,TH,"First To Serve, Inc.",House of Dignity 1,,,SPA 6,SD 2,CD9,SSD 30,AD 59,USCD 37,,C,,Not Applicable,SF,DV,Yes,No,No,No,0,0,15,0,0,0,0,0,,,,No,,,,,,,,,,,Single,Yes,15,,0,,,,,,,,,,,5,15,33%,33%
283164,152-004606,2017,TH,"First To Serve, Inc.",House of Dignity 2,,,SPA 6,SD 2,CD9,SSD 30,AD 59,USCD 37,,C,,Not Applicable,SFHC,DV,No,No,No,No,9,3,0,0,0,0,0,0,,,,No,,,,,,,,,,,Single,No,9,0,0,0,,,,,,,,,,9,9,100%,100%
308704,257-005055,2017,TH,Good Shepherd Shelter of Los Angeles,Farley Transitional Housing,62118,208302,SPA 4,SD 1,CD13,SSD 24,AD 51,USCD 34,Westlake,C,,Not Applicable,SFHC,NA,Yes,Yes,No,No,63,21,0,0,0,0,0,0,,,,No,,,,,,,,,,,Single,Yes,63,63,0,0,100%,,,,,,,,,46,63,73%,95%
283024,257-005052,2017,TH,Good Shepherd Shelter of Los Angeles,Hawkes Transitional Shelter,62118,208302,SPA 4,SD 1,CD13,SSD 24,AD 51,USCD 34,Westlake,C,,Not Applicable,SF,NA,Yes,Yes,No,No,0,0,30,0,0,0,0,0,,,,No,,,,,,,,,,,Single,Yes,30,0,30,0,,100%,,,,,,,,29,30,97%,97%
282928,158-005150,2017,TH,Gramercy Housing Group,Gramercy Court,62118,218120,SPA 4,SD 2,CD10,SSD 30,AD 54,USCD 37,West Adams-Expo Park,C,,Not Applicable,SFHC,NA,Yes,Yes,No,Yes,30,15,0,0,0,0,30,0,,,,No,,,,,,,,,,,Single,Yes,30,30,0,0,100%,,,,,,,,,14,30,47%,47%
296981,056-005250,2017,TH,Harbor Interfaith Services,"""You Can Have It A.L.L."" (Accelerated Learning and Living)",62118,296600,SPA 8,SD 4,CD15,SSD 35,AD 70,USCD 44,San Pedro,C,,Not Applicable,HC,NA,No,No,No,No,66,24,,,0,,0,,,,,No,,,,,,,,,,,Scattered,No,66,0,,,,,,,,,,,,65,66,98%,100%
296982,170-013306,2017,TH,Hathaway-Sycamores Child And Family Services,Hathaway Sycamores CoC 509 Only,61596,602508,SPA 8,SD 2,NA ,SSD 35,AD 62,USCD 43,Hawthorne,C,,Not Applicable,SMF+HC,NA,Yes,Yes,No,Yes,2,1,5,0,0,0,2,5,,,,No,,,,,,,,,,,Scattered,Yes,7,2,5,0,100%,100%,,,,,,,,3,7,43%,33%
296983,170-013303,2017,TH,Hathaway-Sycamores Child And Family Services,Hathaway-Sycamore ILP SPA 6,62118,231220,SPA 6,SD 2,CD9,SSD 30,AD 59,USCD 37,Adams,C,,Not Applicable,SMF,NA,Yes,Yes,No,Yes,0,0,6,0,0,0,0,6,,,,No,,,,,,,,,,,Scattered,Yes,6,0,6,0,,100%,,,,,,,,5,6,83%,83%
296986,170-013304,2017,TH,Hathaway-Sycamores Child And Family Services,Hathaway-Sycamore ILP SPA 8,61740,601302,SPA 8,SD 2,NA ,SSD 35,AD 62,USCD 43,Inglewood,C,,Not Applicable,SMF,NA,Yes,Yes,No,Yes,,,6,,,0,,6,,,,No,,,,,,,,,,,Scattered,Yes,6,,6,,,100%,,,,,,,,4,6,67%,67%
296988,170-013302,2017,TH,Hathaway-Sycamores Child And Family Services,Transitional Living Program (Hathaway Sycamores),69037,460302,SPA 3,SD 5,NA ,SSD 25,AD 41,USCD 27,Altadena,C,,Not Applicable,SMF,NA,Yes,Yes,No,Yes,,,26,,,0,,26,,,,Yes,No,No,No,No,No,No,Yes,No,No,No,Scattered,Yes,26,,26,,,100%,,,,,,,,23,26,88%,88%
282957,260-005351,2017,TH,"Haven Hills, Inc.",Haven Two Housing and Employment Program,,,SPA 2,SD 3,CD3,SSD 27,AD 45,USCD 30,,C,,Not Applicable,HC,DV,No,No,No,No,112,18,0,0,0,0,0,0,,,,No,,,,,,,,,,,Single,No,112,,,,,,,,,,,,,44,112,39%,78%
283133,020-005611,2017,TH,"Hillview Mental Health Center, Inc.",Hillview Independent Living Program,62118,104105,SPA 2,SD 3,CD7,SSD 18,AD 39,USCD 29,Pacoima,N,,Not Applicable,SMF,NA,Yes,Yes,No,Yes,0,0,12,0,0,0,0,12,,,,No,,,,,,,,,,,Single,Yes,12,0,12,0,,100%,,,,,,,,8,12,67%,67%
296990,021-005819,2017,TH,Homes for Life Foundation,Athena Homes ILP,60030,481002,SPA 3,SD 5,NA ,SSD 22,AD 49,USCD 27,Alhambra,C,,Not Applicable,SMF,NA,Yes,Yes,No,Yes,0,0,18,0,0,0,0,18,,,,No,,,,,,,,,,,Scattered,Yes,18,0,18,0,,100%,,,,,,,,14,18,78%,78%
